video_url,precision_nlp,recall_nlp,f1_nlp,precision_ai,recall_ai,f1_ai
https://www.youtube.com/watch?v=M8Ka06WOVmc,0.7,0.54,0.61,0.5,0.38,0.43
https://www.youtube.com/watch?v=8JVUoreEg2U,0.31,0.36,0.33,0.31,0.36,0.33
https://www.youtube.com/watch?v=1itKc1OaWCo,0.2,0.18,0.19,0.13,0.12,0.12
https://www.youtube.com/watch?v=Tirwu-YE_3I,0.75,0.21,0.33,0.75,0.21,0.33
https://www.youtube.com/watch?v=OnRB5liBjnA,0.25,0.06,0.1,0.0,0.0,0.0
https://www.youtube.com/watch?v=zY5ppQVP4oM,0.8,0.29,0.42,0.8,0.29,0.42
https://www.youtube.com/watch?v=pjjFS1F61L0,0.05,0.15,0.08,0.02,0.05,0.03
https://www.youtube.com/watch?v=ByrWrtsnqyY,0.0,0.0,0.0,1.0,0.11,0.2
https://www.youtube.com/watch?v=ZzEotsWVsKk,0.5,0.21,0.3,0.5,0.21,0.3
https://www.youtube.com/watch?v=SXUiMk5bSeU,0.67,0.14,0.24,0.67,0.14,0.24
https://www.youtube.com/watch?v=goWCfZNYsgA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=6p35ZnhQx0I,0.17,0.05,0.08,0.33,0.11,0.16
https://www.youtube.com/watch?v=0c0wjxKO-XU,0.55,0.43,0.48,0.55,0.43,0.48
https://www.youtube.com/watch?v=_R9zsVg7y0w,0.25,0.1,0.14,0.25,0.1,0.14
https://www.youtube.com/watch?v=k_lRU4jALDY,0.7,0.54,0.61,0.8,0.62,0.7
https://www.youtube.com/watch?v=DPEsY9wYSUg,0.08,0.08,0.08,0.17,0.17,0.17
https://www.youtube.com/watch?v=skIScZQrnGo,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=jK2eqWmX2cQ,0.14,0.06,0.08,0.14,0.06,0.08
https://www.youtube.com/watch?v=NLMwWx2nojQ,0.31,0.24,0.27,0.19,0.14,0.16
https://www.youtube.com/watch?v=-c8zXFQwXng,0.5,0.08,0.13,0.5,0.08,0.13
https://www.youtube.com/watch?v=STpBX15pRYc,0.5,0.27,0.35,0.38,0.2,0.26
https://www.youtube.com/watch?v=JFu1aKRxa5Q,0.18,0.1,0.12,0.18,0.1,0.12
https://www.youtube.com/watch?v=6pVvbbpbrlk,0.08,0.22,0.12,0.12,0.33,0.18
https://www.youtube.com/watch?v=vqtuntlmn6U,0.08,0.05,0.06,0.08,0.05,0.06
https://www.youtube.com/watch?v=78Nnb6SoX48,0.29,0.15,0.2,0.29,0.15,0.2
https://www.youtube.com/watch?v=UxoxS8ykVOo,0.17,0.05,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=N3f5jeNmhYM,0.0,0.0,0.0,0.4,0.15,0.22
https://www.youtube.com/watch?v=fkLaOvMFY0w,0.0,0.0,0.0,0.2,0.04,0.07
https://www.youtube.com/watch?v=BQKKm9HKlWw,0.46,0.32,0.37,0.77,0.53,0.62
https://www.youtube.com/watch?v=e-nWIebKBRM,0.07,0.06,0.07,0.29,0.25,0.27
https://www.youtube.com/watch?v=L1HNzJa0Qao,0.62,0.62,0.62,0.75,0.75,0.75
https://www.youtube.com/watch?v=FCMi2OIPhvA,0.83,0.36,0.5,1.0,0.43,0.6
https://www.youtube.com/watch?v=xasmZ6lebdw,0.25,0.05,0.08,0.5,0.1,0.17
https://www.youtube.com/watch?v=jQepTW2VJKI,1.0,0.43,0.6,1.0,0.43,0.6
https://www.youtube.com/watch?v=Nn4WTdnkfdM,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=AlX4lNNUAhk,0.09,0.06,0.07,0.27,0.18,0.21
https://www.youtube.com/watch?v=fM9J7p32XCA,0.27,0.31,0.29,0.27,0.31,0.29
https://www.youtube.com/watch?v=JjFz3ip3DYo,0.33,0.09,0.14,0.5,0.14,0.21
https://www.youtube.com/watch?v=9OuWMsIzuZU,0.14,0.07,0.09,0.14,0.07,0.09
https://www.youtube.com/watch?v=vEoXxCbpmh0,0.71,0.45,0.56,0.57,0.36,0.44
https://www.youtube.com/watch?v=5Q4mDUalU2M,0.71,0.42,0.53,0.71,0.42,0.53
https://www.youtube.com/watch?v=0-n93GjuVTQ,0.04,0.25,0.07,0.07,0.42,0.12
https://www.youtube.com/watch?v=cVkYhcXJpA4,0.0,0.0,0.0,0.14,0.1,0.12
https://www.youtube.com/watch?v=MiXNRqHmkmk,0.29,0.11,0.15,0.43,0.16,0.23
https://www.youtube.com/watch?v=IYlMd1eoPsQ,0.5,0.22,0.31,0.5,0.22,0.31
https://www.youtube.com/watch?v=prsleAYITiM,0.67,0.12,0.2,1.0,0.18,0.3
https://www.youtube.com/watch?v=Cr1FlE3NlJY,0.43,0.15,0.22,0.43,0.15,0.22
https://www.youtube.com/watch?v=OBRw3qhuj48,0.12,0.07,0.09,0.25,0.14,0.18
https://www.youtube.com/watch?v=hoxSFYI7CGs,0.67,0.46,0.55,0.67,0.46,0.55
https://www.youtube.com/watch?v=R90DGsYfxzg,0.0,0.0,0.0,0.67,0.13,0.22
https://www.youtube.com/watch?v=bxxr8UAj_Qg,0.33,0.11,0.17,0.0,0.0,0.0
https://www.youtube.com/watch?v=_3xNc0tuk9Q,0.25,0.1,0.14,0.5,0.2,0.29
https://www.youtube.com/watch?v=sDXHM9qG1HE,0.2,0.08,0.11,0.2,0.08,0.11
https://www.youtube.com/watch?v=ZCSRGc8Ax3Y,0.36,0.29,0.32,0.45,0.36,0.4
https://www.youtube.com/watch?v=rT3rjQyMBds,0.4,0.14,0.21,0.4,0.14,0.21
https://www.youtube.com/watch?v=LHb4jdiKwDY,0.2,0.21,0.21,0.2,0.21,0.21
https://www.youtube.com/watch?v=Z1ZeM5olK5A,0.27,0.33,0.3,0.09,0.11,0.1
https://www.youtube.com/watch?v=noCRsRf8qvs,0.18,0.22,0.2,0.23,0.28,0.25
https://www.youtube.com/watch?v=Qz5nDfGAkiA,0.14,0.08,0.11,0.14,0.08,0.11
https://www.youtube.com/watch?v=247OTSOYG2w,0.4,0.11,0.17,0.6,0.16,0.25
https://www.youtube.com/watch?v=Ir39Ijna_dw,0.5,0.03,0.05,0.0,0.0,0.0
https://www.youtube.com/watch?v=TTa49hWL0HM,0.07,0.1,0.08,0.07,0.1,0.08
https://www.youtube.com/watch?v=S2q-eLAVHhY,1.0,0.04,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=6jHI-95fSTY,0.33,0.14,0.2,0.17,0.07,0.1
https://www.youtube.com/watch?v=QGwYhKMYCRs,0.0,0.0,0.0,0.1,0.08,0.09
https://www.youtube.com/watch?v=m34FL9I6D_8,0.25,0.14,0.18,0.5,0.29,0.36
https://www.youtube.com/watch?v=Vdk-lRqTeIo,0.38,0.3,0.33,0.25,0.2,0.22
https://www.youtube.com/watch?v=B24sfM7Azl4,0.4,0.17,0.24,0.8,0.33,0.47
https://www.youtube.com/watch?v=qdU3_Z33BYQ,1.0,0.23,0.37,0.33,0.08,0.12
https://www.youtube.com/watch?v=J7S40h2jhTI,0.71,0.42,0.53,0.57,0.33,0.42
https://www.youtube.com/watch?v=NEPkdItGS6g,0.2,0.15,0.17,0.2,0.15,0.17
https://www.youtube.com/watch?v=V1iK9qJakhg,0.0,0.0,0.0,0.25,0.06,0.1
https://www.youtube.com/watch?v=JXUjTBKmH10,0.0,0.0,0.0,0.33,0.12,0.18
https://www.youtube.com/watch?v=15eho4VXogc,0.0,0.0,0.0,1.0,0.07,0.13
https://www.youtube.com/watch?v=JCx1MUUDGbY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=8EaHJ61zFbw,0.4,0.12,0.19,0.8,0.25,0.38
https://www.youtube.com/watch?v=AOscUlu6ZtM,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=iedRIAG9JLA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=ZMr8ymgGt-k,0.33,0.04,0.07,0.33,0.04,0.07
https://www.youtube.com/watch?v=JMUD3Zlsqmk,0.4,0.15,0.22,0.0,0.0,0.0
https://www.youtube.com/watch?v=_sh4fjiz4Mk,0.33,0.16,0.21,0.44,0.21,0.29
https://www.youtube.com/watch?v=sqq_QZugCtE,0.45,0.42,0.43,0.18,0.17,0.17
https://www.youtube.com/watch?v=hhfkNrFxkcM,1.0,0.23,0.37,1.0,0.23,0.37
https://www.youtube.com/watch?v=p8FZl5leLb4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=UHzgA0qSacM,0.5,0.15,0.23,0.83,0.25,0.38
https://www.youtube.com/watch?v=BHq76Om6Up4,0.15,0.29,0.2,0.15,0.29,0.2
https://www.youtube.com/watch?v=0BF6nkd-H-A,0.06,0.04,0.05,0.06,0.04,0.05
https://www.youtube.com/watch?v=m9rbgxoNeo0,0.0,0.0,0.0,0.43,0.27,0.33
https://www.youtube.com/watch?v=UPkbRaufaVo,0.5,0.29,0.36,0.12,0.07,0.09
https://www.youtube.com/watch?v=01Biq9SoLyY,0.33,0.15,0.21,0.33,0.15,0.21
https://www.youtube.com/watch?v=3hvwK5gCIuU,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=FBzZrbhG1eE,0.5,0.14,0.22,0.25,0.07,0.11
https://www.youtube.com/watch?v=vnLl2O5QuPk,0.0,0.0,0.0,0.06,0.1,0.07
https://www.youtube.com/watch?v=VuhVFIaZDD4,0.03,0.04,0.04,0.07,0.08,0.08
https://www.youtube.com/watch?v=Uf9Kp7wJ-Is,0.55,0.3,0.39,0.73,0.4,0.52
https://www.youtube.com/watch?v=pVQLaI_50qE,0.4,0.06,0.11,0.4,0.06,0.11
https://www.youtube.com/watch?v=CkpFQEpUco8,0.5,0.19,0.27,0.7,0.26,0.38
https://www.youtube.com/watch?v=RNUXikLVaCg,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=CSOPjnyzqmU,0.12,0.11,0.12,0.12,0.11,0.12
https://www.youtube.com/watch?v=DfgxoWHp07M,0.5,0.2,0.29,0.67,0.27,0.38
https://www.youtube.com/watch?v=EvEpu0WE854,0.4,0.12,0.19,0.2,0.06,0.1
https://www.youtube.com/watch?v=EGqY60T_-JE,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=hyuseN4SkKo,0.33,0.1,0.15,0.17,0.05,0.07
https://www.youtube.com/watch?v=jq0PsuzpR6w,0.25,0.03,0.05,0.25,0.03,0.05
https://www.youtube.com/watch?v=sjmZwRojMWk,0.8,1.0,0.89,0.8,1.0,0.89
https://www.youtube.com/watch?v=rF4_vAovX6E,0.5,0.4,0.44,0.62,0.5,0.56
https://www.youtube.com/watch?v=c9Q9Vr_lMag,0.43,0.3,0.35,0.57,0.4,0.47
https://www.youtube.com/watch?v=iC2Szp3TgjM,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=De6y3ma3uvM,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=I1z69K0xb0c,0.0,0.0,0.0,0.33,0.09,0.14
https://www.youtube.com/watch?v=lqbVTE_6mnk,0.58,0.37,0.45,0.58,0.37,0.45
https://www.youtube.com/watch?v=qWKeqoZeP4I,0.57,0.89,0.7,0.5,0.78,0.61
https://www.youtube.com/watch?v=MaWhsMyI0Yo,0.25,0.25,0.25,0.0,0.0,0.0
https://www.youtube.com/watch?v=mFBIUVuLlOo,0.75,0.55,0.63,0.5,0.36,0.42
https://www.youtube.com/watch?v=Mbg2RxgnsR0,0.17,0.14,0.15,0.08,0.07,0.08
https://www.youtube.com/watch?v=4IM7Wvtss0U,0.14,0.25,0.18,0.1,0.19,0.13
https://www.youtube.com/watch?v=OwaiiL91Opk,0.0,0.0,0.0,1.0,0.06,0.12
https://www.youtube.com/watch?v=JamURLO00IY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=7ML2iGFqckw,0.5,0.11,0.17,0.25,0.05,0.09
https://www.youtube.com/watch?v=-4jpkeVkWGs,0.62,0.25,0.36,0.75,0.3,0.43
https://www.youtube.com/watch?v=9dht5nUNWo0,0.5,0.19,0.27,0.83,0.31,0.45
https://www.youtube.com/watch?v=GHbukUeCN20,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=SLWg8ul8eQU,0.27,0.25,0.26,0.27,0.25,0.26
https://www.youtube.com/watch?v=kAqBF63g3Pc,0.38,0.23,0.29,0.5,0.31,0.38
https://www.youtube.com/watch?v=yENpG7BNfno,0.25,0.14,0.18,0.12,0.07,0.09
https://www.youtube.com/watch?v=OYTyYhPWo5I,0.67,0.27,0.38,0.5,0.2,0.29
https://www.youtube.com/watch?v=wsYPsrzCKiA,0.08,0.13,0.1,0.16,0.27,0.2
https://www.youtube.com/watch?v=kY1Qeju6JKI,0.18,0.18,0.18,0.09,0.09,0.09
https://www.youtube.com/watch?v=RCg9BOqPh1U,0.0,0.0,0.0,0.22,0.17,0.19
https://www.youtube.com/watch?v=T3MndVZLJtM,0.0,0.0,0.0,0.25,0.07,0.11
https://www.youtube.com/watch?v=gWz0IYqSDtk,0.29,0.18,0.22,0.29,0.18,0.22
https://www.youtube.com/watch?v=yIbY4vqNfos,0.67,0.18,0.29,0.0,0.0,0.0
https://www.youtube.com/watch?v=r197A88GMt4,1.0,0.36,0.53,1.0,0.36,0.53
https://www.youtube.com/watch?v=LDPX-2lx4ro,0.11,0.08,0.1,0.22,0.17,0.19
https://www.youtube.com/watch?v=m0o79LW1bIk,0.2,0.06,0.09,0.6,0.18,0.27
https://www.youtube.com/watch?v=Am_HPhZiXkc,0.29,0.07,0.12,0.14,0.04,0.06
https://www.youtube.com/watch?v=FBQfKqw0Wn0,0.3,0.43,0.35,0.2,0.29,0.24
https://www.youtube.com/watch?v=m5wmsEYSdIw,0.4,0.22,0.29,0.5,0.28,0.36
https://www.youtube.com/watch?v=Ju3qabgdaIk,0.5,0.25,0.33,0.5,0.25,0.33
https://www.youtube.com/watch?v=gUS75zj00Dc,0.25,0.06,0.09,0.5,0.11,0.18
https://www.youtube.com/watch?v=C91BZsOb41o,0.3,0.18,0.22,0.3,0.18,0.22
https://www.youtube.com/watch?v=O45H6JiYhcs,0.67,0.25,0.36,0.5,0.19,0.27
https://www.youtube.com/watch?v=Hkz3YAARFak,0.33,0.04,0.07,0.33,0.04,0.07
https://www.youtube.com/watch?v=GZyerE-2V1Q,0.16,0.17,0.16,0.21,0.22,0.22
https://www.youtube.com/watch?v=3aiAxE53yhA,0.1,0.07,0.08,0.1,0.07,0.08
https://www.youtube.com/watch?v=zSv-RzesjYo,0.75,0.2,0.32,0.75,0.2,0.32
https://www.youtube.com/watch?v=Zq7pmKieibA,0.0,0.0,0.0,0.17,0.08,0.11
https://www.youtube.com/watch?v=S95XAAMeVWM,0.4,0.25,0.31,0.4,0.25,0.31
https://www.youtube.com/watch?v=f8PV2VITzXs,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=8Bgj7Frnhj8,0.0,0.0,0.0,0.8,0.25,0.38
https://www.youtube.com/watch?v=0mSy2BY7lts,0.5,0.21,0.3,0.83,0.36,0.5
https://www.youtube.com/watch?v=g3S8zy00uIk,0.18,0.09,0.12,0.09,0.05,0.06
https://www.youtube.com/watch?v=Lznw_SoH9qk,1.0,0.08,0.14,1.0,0.08,0.14
https://www.youtube.com/watch?v=wFlxW_yvCis,0.0,0.0,0.0,0.5,0.12,0.2
https://www.youtube.com/watch?v=aunJmXC8_sY,0.0,0.0,0.0,0.17,0.05,0.07
https://www.youtube.com/watch?v=WfCBeA77jYE,0.0,0.0,0.0,0.17,0.06,0.09
https://www.youtube.com/watch?v=mdjYX9Adq1M,0.07,0.2,0.11,0.11,0.3,0.16
https://www.youtube.com/watch?v=Dh0tn_LvocI,0.0,0.0,0.0,0.33,0.07,0.12
https://www.youtube.com/watch?v=_zHdzEzAt9o,0.44,0.17,0.24,0.33,0.12,0.18
https://www.youtube.com/watch?v=RxFE46B_mvg,0.2,0.07,0.1,0.6,0.2,0.3
https://www.youtube.com/watch?v=XIM6RZQFBj0,0.0,0.0,0.0,0.25,0.18,0.21
https://www.youtube.com/watch?v=qVjo0gDl1Dk,0.25,0.29,0.27,0.4,0.47,0.43
https://www.youtube.com/watch?v=Sy4ywKplKxQ,0.33,0.12,0.18,0.5,0.19,0.27
https://www.youtube.com/watch?v=48K9ey2AGP8,0.4,0.14,0.21,0.4,0.14,0.21
https://www.youtube.com/watch?v=gQ4gLeHJZPw,0.18,0.09,0.12,0.0,0.0,0.0
https://www.youtube.com/watch?v=0zsDYUgcskw,0.04,0.06,0.05,0.08,0.12,0.09
https://www.youtube.com/watch?v=Wk5Z9BmcB40,0.21,0.17,0.19,0.29,0.22,0.25
https://www.youtube.com/watch?v=YrQ2hNDjlR4,0.33,0.15,0.21,0.5,0.23,0.32
https://www.youtube.com/watch?v=fl2cpc5wBn8,0.71,0.42,0.53,0.71,0.42,0.53
https://www.youtube.com/watch?v=91AFiLhags0,1.0,0.08,0.15,1.0,0.08,0.15
https://www.youtube.com/watch?v=g9afOX20x4A,0.33,0.06,0.1,0.33,0.06,0.1
https://www.youtube.com/watch?v=Y9rqlA5LjSU,0.11,0.29,0.16,0.11,0.29,0.16
https://www.youtube.com/watch?v=fvANNcspj9g,0.78,0.78,0.78,0.56,0.56,0.56
https://www.youtube.com/watch?v=gGYiHSHXgVk,0.17,0.04,0.06,0.33,0.07,0.12
https://www.youtube.com/watch?v=3nP5TFOjigg,0.09,0.08,0.08,0.18,0.15,0.17
https://www.youtube.com/watch?v=VSfsdtJzCCM,0.6,0.12,0.2,0.6,0.12,0.2
https://www.youtube.com/watch?v=T9hyjTrZTTI,1.0,0.5,0.67,1.0,0.5,0.67
https://www.youtube.com/watch?v=meiC86a3gpc,0.0,0.0,0.0,0.29,0.11,0.16
https://www.youtube.com/watch?v=Y8THDGB2-jI,0.83,0.33,0.48,0.83,0.33,0.48
https://www.youtube.com/watch?v=dORalS4dJXs,0.36,0.24,0.29,0.45,0.29,0.36
https://www.youtube.com/watch?v=jJxGTef13hY,0.08,0.06,0.07,0.08,0.06,0.07
https://www.youtube.com/watch?v=18qhLsy28vY,0.12,0.25,0.17,0.12,0.25,0.17
https://www.youtube.com/watch?v=0whUgkCgP0U,0.71,0.71,0.71,0.64,0.64,0.64
https://www.youtube.com/watch?v=HHRPFAQ4a3U,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=dJaXzFbGJuo,0.14,0.05,0.07,0.57,0.2,0.3
https://www.youtube.com/watch?v=iIkx9MARLCg,0.0,0.0,0.0,0.6,0.08,0.14
https://www.youtube.com/watch?v=DvH3ntuhHh8,0.0,0.0,0.0,0.1,0.06,0.07
https://www.youtube.com/watch?v=xThP3JE33yI,1.0,0.14,0.25,1.0,0.14,0.25
https://www.youtube.com/watch?v=sAbsft-M3TM,0.11,0.06,0.08,0.56,0.31,0.4
https://www.youtube.com/watch?v=DWKepKfTLHM,0.25,0.08,0.12,0.25,0.08,0.12
https://www.youtube.com/watch?v=O7EP0H-_AEQ,0.11,0.14,0.12,0.16,0.21,0.18
https://www.youtube.com/watch?v=SwstLZcMCx0,0.17,0.05,0.08,0.17,0.05,0.08
https://www.youtube.com/watch?v=GD8byP5E8Dc,0.5,0.07,0.12,0.0,0.0,0.0
https://www.youtube.com/watch?v=7mhpnwRlt-Q,0.45,0.38,0.42,0.55,0.46,0.5
https://www.youtube.com/watch?v=-x0Ldo-8HOY,0.2,0.23,0.21,0.33,0.38,0.36
https://www.youtube.com/watch?v=8GE1iB8ZGPs,0.2,0.21,0.21,0.33,0.36,0.34
https://www.youtube.com/watch?v=beP7H7RdC-Q,0.05,0.14,0.08,0.05,0.14,0.08
https://www.youtube.com/watch?v=29i3Nwd4w_Y,0.23,0.19,0.21,0.08,0.06,0.07
https://www.youtube.com/watch?v=BZphrA4aSjs,0.0,0.0,0.0,0.4,0.07,0.12
https://www.youtube.com/watch?v=i5viKJSUJRk,0.13,0.17,0.15,0.26,0.33,0.29
https://www.youtube.com/watch?v=CjsghWq7yvE,0.6,0.15,0.24,0.0,0.0,0.0
https://www.youtube.com/watch?v=IvxQL-dX2Z4,0.17,0.06,0.09,0.67,0.25,0.36
https://www.youtube.com/watch?v=RwICm4RIqVI,0.57,0.36,0.44,0.86,0.55,0.67
https://www.youtube.com/watch?v=cpLE22vu3UA,0.08,0.1,0.09,0.08,0.1,0.09
https://www.youtube.com/watch?v=cub3xhJXsAA,0.38,0.27,0.32,0.25,0.18,0.21
https://www.youtube.com/watch?v=Rg1XZfF-ybc,0.5,0.15,0.24,0.5,0.15,0.24
https://www.youtube.com/watch?v=qDRGBLiGpzg,0.4,0.15,0.22,0.4,0.15,0.22
https://www.youtube.com/watch?v=AawLiTT2m9s,0.6,0.38,0.46,0.6,0.38,0.46
https://www.youtube.com/watch?v=XbIIXVTzG18,0.55,0.3,0.39,0.36,0.2,0.26
https://www.youtube.com/watch?v=4d0TrOyqxAw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=uKMbNHaHcCY,0.0,0.0,0.0,0.12,0.19,0.15
https://www.youtube.com/watch?v=ZFGthxEYXek,0.5,0.36,0.42,0.62,0.45,0.53
https://www.youtube.com/watch?v=h_RSCGCHKm8,1.0,0.18,0.3,0.67,0.12,0.2
https://www.youtube.com/watch?v=EbswC7Qlcts,0.3,0.2,0.24,0.6,0.4,0.48
https://www.youtube.com/watch?v=GUyPtPjqEGU,0.25,0.07,0.11,0.5,0.14,0.22
https://www.youtube.com/watch?v=JK6p0-8INSw,0.25,0.08,0.12,0.25,0.08,0.12
https://www.youtube.com/watch?v=NrNIfx-js3c,0.75,0.6,0.67,0.5,0.4,0.44
https://www.youtube.com/watch?v=rxK1AoUVe1E,0.8,0.36,0.5,1.0,0.45,0.62
https://www.youtube.com/watch?v=s7HB-SdjNiM,0.55,0.5,0.52,0.73,0.67,0.7
https://www.youtube.com/watch?v=G2S-RwZWQTs,0.33,0.17,0.22,0.33,0.17,0.22
https://www.youtube.com/watch?v=FBTlIlQ1LOE,0.25,0.1,0.14,0.5,0.2,0.29
https://www.youtube.com/watch?v=0HmMryz2nhU,0.25,0.04,0.06,0.25,0.04,0.06
https://www.youtube.com/watch?v=pjCrJVB9eus,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=JCfDQzMkENw,0.57,0.5,0.53,0.57,0.5,0.53
https://www.youtube.com/watch?v=41Lf94AyhzE,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Dx2B_a5FqkI,0.6,0.12,0.19,0.6,0.12,0.19
https://www.youtube.com/watch?v=jDQEWWYcaGA,0.14,0.21,0.17,0.09,0.14,0.11
https://www.youtube.com/watch?v=r7JwNFh7nnU,0.75,0.26,0.39,0.62,0.22,0.32
https://www.youtube.com/watch?v=8y5kRY5VtiE,0.62,0.23,0.33,0.5,0.18,0.27
https://www.youtube.com/watch?v=tUehSTLkrRo,0.7,0.47,0.56,0.9,0.6,0.72
https://www.youtube.com/watch?v=7jTRPK7jwYE,0.17,0.08,0.11,0.17,0.08,0.11
https://www.youtube.com/watch?v=z03ocuMG7UE,0.8,0.36,0.5,0.6,0.27,0.37
https://www.youtube.com/watch?v=77XcTcDzsds,0.2,0.06,0.1,0.0,0.0,0.0
https://www.youtube.com/watch?v=qPO9ePOVKcw,0.71,0.28,0.4,0.57,0.22,0.32
https://www.youtube.com/watch?v=pZVH6EfYHhI,0.15,0.1,0.12,0.38,0.25,0.3
https://www.youtube.com/watch?v=ZmTAuGAARj8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=abSfRKuhvw0,0.3,0.19,0.23,0.2,0.12,0.15
https://www.youtube.com/watch?v=UWNDqxeHY9o,0.8,0.31,0.44,0.8,0.31,0.44
https://www.youtube.com/watch?v=2rKutvpTI98,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Uzvqruj-Yuc,0.27,0.5,0.35,0.13,0.25,0.17
https://www.youtube.com/watch?v=rY9IdBqzK-U,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=2wjLxJbSvSE,0.2,0.12,0.15,0.8,0.5,0.62
https://www.youtube.com/watch?v=NdmvkBQa7cY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=ifLDeE0uR5w,0.5,0.15,0.24,0.5,0.15,0.24
https://www.youtube.com/watch?v=_Iertuq17sU,0.2,0.06,0.09,0.6,0.18,0.27
https://www.youtube.com/watch?v=-3hNLnQ4ax8,0.5,0.17,0.25,0.5,0.17,0.25
https://www.youtube.com/watch?v=hXo6UY60IOQ,0.17,0.27,0.21,0.17,0.27,0.21
https://www.youtube.com/watch?v=6rfxlc1zUc0,0.3,0.2,0.24,0.2,0.13,0.16
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,0.44,0.25,0.32,0.56,0.31,0.4
https://www.youtube.com/watch?v=CwrgUl3tE5A,0.25,0.06,0.1,0.5,0.12,0.2
https://www.youtube.com/watch?v=R-QBlNYpl6c,0.4,0.1,0.16,0.6,0.15,0.24
https://www.youtube.com/watch?v=pRgpwmejMu0,0.86,0.55,0.67,0.57,0.36,0.44
https://www.youtube.com/watch?v=fxj7sZMswCo,0.0,0.0,0.0,0.17,0.06,0.08
https://www.youtube.com/watch?v=OxyviNTVApU,0.18,0.25,0.21,0.06,0.08,0.07
https://www.youtube.com/watch?v=0YbKy_JAOK4,0.33,0.08,0.12,0.5,0.12,0.19
https://www.youtube.com/watch?v=dThZg6EG_pc,0.2,0.14,0.16,0.4,0.27,0.32
https://www.youtube.com/watch?v=cpWQfb_4DY4,0.75,0.23,0.35,1.0,0.31,0.47
https://www.youtube.com/watch?v=OuwfOEvf10E,0.6,0.19,0.29,0.6,0.19,0.29
https://www.youtube.com/watch?v=AOhy4ylkQqU,0.2,0.07,0.11,0.2,0.07,0.11
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,0.22,0.06,0.1,0.33,0.1,0.15
https://www.youtube.com/watch?v=kLMAeKqBLy0,0.67,0.2,0.31,0.67,0.2,0.31
https://www.youtube.com/watch?v=FY2h6JfBEaw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=c7zYfvBM_8U,0.14,0.08,0.11,0.0,0.0,0.0
https://www.youtube.com/watch?v=-F_TV5PSn90,1.0,0.62,0.77,0.8,0.5,0.62
https://www.youtube.com/watch?v=RWF7JWSCK8w,0.44,0.33,0.38,0.5,0.38,0.43
https://www.youtube.com/watch?v=MgYLCr1GLO8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=6CuRjETqyjI,0.0,0.0,0.0,0.33,0.07,0.11
https://www.youtube.com/watch?v=ehUF3_A3P6M,0.86,0.86,0.86,0.71,0.71,0.71
https://www.youtube.com/watch?v=jNVfv50NxgM,0.5,0.17,0.25,0.67,0.22,0.33
https://www.youtube.com/watch?v=WOqpIgI0CLY,0.22,0.17,0.19,0.33,0.25,0.29
https://www.youtube.com/watch?v=xc4xpKEPejI,0.5,0.31,0.38,0.4,0.25,0.31
https://www.youtube.com/watch?v=UcOYZb8Ge7E,0.0,0.0,0.0,0.12,0.07,0.09
https://www.youtube.com/watch?v=KFSxL3aKpDw,0.5,0.19,0.27,0.5,0.19,0.27
https://www.youtube.com/watch?v=GKTaaO6590U,0.29,0.08,0.12,0.57,0.15,0.24
https://www.youtube.com/watch?v=qnYBR35pdqA,0.0,0.0,0.0,1.0,0.1,0.18
